acari_odb12	2025-07-01	4edef67d5bcde8404c83efd159529fab	Eukaryota	lineages
acetobacteraceae_odb12	2025-05-14	27401736f4457a07f9d0a6499cf0d3e6	Prokaryota	lineages
acetobacter_odb12	2025-05-14	535ac707a93c40dcd03b2f7a4404a077	Prokaryota	lineages
acholeplasmataceae_odb12	2025-05-14	9b63db9907a6a4488ea547a346f428b4	Prokaryota	lineages
achromobacter_odb12	2025-05-14	cb4db2ca5ee9f7c5751eeb562c77e4bc	Prokaryota	lineages
acidobacteriaceae_odb12	2025-05-14	4d336b45226afc3a52e4e0b8b3f37ed6	Prokaryota	lineages
acidobacteria_odb10	2024-01-08	13046d110cf6d038af269ee6e0681bdc	Prokaryota	lineages
acidobacteriota_odb12	2025-05-14	af4b784b7c07ecb267b4f1e949776cce	Prokaryota	lineages
acidovorax_odb12	2025-05-14	6fe3d3eeb6d550114d520ae2e72d4552	Prokaryota	lineages
acinetobacter_odb12	2025-05-14	9811a0517cba7b743907d4002125f536	Prokaryota	lineages
aconoidasida_odb10	2024-01-08	47b6ece13859b681466c79f4e6c6d1ad	Eukaryota	lineages
aconoidasida_odb12	2025-07-01	a5b5c13af5bd4447c09a65ae824814d7	Eukaryota	lineages
actinobacteria_class_odb10	2024-01-08	0a326071854e20d1977a13a5e3a5f84f	Prokaryota	lineages
actinobacteria_phylum_odb10	2024-01-08	eaa25a3d973f580d4cf59b7251309e5a	Prokaryota	lineages
actinomadura_odb12	2025-05-14	f7f9a535e66305fb25c96239edf23a46	Prokaryota	lineages
actinomyces_odb12	2025-05-14	f1fad5b4591ba5152465917348abf333	Prokaryota	lineages
actinomycetaceae_odb12	2025-05-14	368ea5881828fd48ef90df9108cf9c28	Prokaryota	lineages
actinomycetes_odb12	2025-05-14	a88c3e91e634be1ed88d01b8ad4cbd8f	Prokaryota	lineages
actinomycetota_odb12	2025-05-14	edd3c8c0dfc96714354ccff2fc6030b3	Prokaryota	lineages
actinoplanes_odb12	2025-05-14	71afb3aaa6ac9f93591a1953c470157c	Prokaryota	lineages
actinopterygii_odb10	2024-01-08	6b042870822559fcacf129fdedea8927	Eukaryota	lineages
actinopterygii_odb12	2025-07-01	b56a09fc79289231acf13bb8336dadfd	Eukaryota	lineages
aculeata_odb12	2025-07-01	ba0b47544f62aa0b4dbb1756de4a408b	Eukaryota	lineages
aerococcaceae_odb12	2025-05-14	ee0b6be9541d8662f778909caf604187	Prokaryota	lineages
aeromicrobium_odb12	2025-05-14	ae8da1c04b579833c9fc0258fbe18191	Prokaryota	lineages
aeromonadaceae_odb12	2025-05-14	a0e73c15c864e965e06491469d701139	Prokaryota	lineages
aeromonas_odb12	2025-05-14	f0cf79bf8390408ca12db5c4729847ca	Prokaryota	lineages
afipia_odb12	2025-05-14	f4347ae1f1810b82553a980c446d6a19	Prokaryota	lineages
agaricales_odb10	2024-01-08	1bf1c632dab6ae5b4ff0be6fad8ff8cf	Eukaryota	lineages
agaricales_odb12	2025-07-01	dd29f51bb36985ea04dfdf5ed7d82f2e	Eukaryota	lineages
agaricomycetes_odb10	2024-01-08	717f3e2543617972c9a45bbd4ac975b6	Eukaryota	lineages
agaricomycetes_odb12	2025-07-01	1bd7a8b4eefcdea35ed0dd90c71a7ffe	Eukaryota	lineages
agrobacterium_odb12	2025-05-14	e0010183e91345e8e4fa0b505083ec42	Prokaryota	lineages
agromyces_odb12	2025-05-14	421c37efdbca9d425b9885ef6d0d1313	Prokaryota	lineages
ajellomycetaceae_odb12	2025-07-01	5e7356198c332e5c6382ce8adb55d750	Eukaryota	lineages
alcaligenaceae_odb12	2025-05-14	2f4ae54300f3ab57127d0ce8a68251f3	Prokaryota	lineages
alcanivorax_odb12	2025-05-14	fea525989589bb5dd9fc7a79cd3fa970	Prokaryota	lineages
algoriphagus_odb12	2025-05-14	f49db2f7a1101601b19c28db7f1f0627	Prokaryota	lineages
alicyclobacillaceae_odb12	2025-05-14	8c02252e5805d3de3e3f36e8d06e7cac	Prokaryota	lineages
alicyclobacillus_odb12	2025-05-14	865a0cb044325b32454bb97b2bef6fcf	Prokaryota	lineages
alistipes_odb12	2025-05-14	ba2777223f7667769fc94e1b56db570b	Prokaryota	lineages
alphabaculovirus_odb10	2024-01-08	ec04ed01eab6001f35c1a6ebfc70180f	Virus	lineages
alphaherpesvirinae_odb10	2024-01-08	44433a26b31aa50e4314a013eb2d1ff4	Virus	lineages
alphaproteobacteria_odb10	2024-01-08	22db70ba9f321e8b8f4eed0b2be41b6f	Prokaryota	lineages
alphaproteobacteria_odb12	2025-05-14	4090e762246c45d2e156592f1bb11a5f	Prokaryota	lineages
alteromonadales_odb10	2024-01-08	0a959f97971c349fdd69bc37e7796514	Prokaryota	lineages
alteromonadales_odb12	2025-05-14	4a0ba1f70e10fa10635d0aba13c7670d	Prokaryota	lineages
alteromonas_odb12	2025-05-14	c2d33baacbedac15fcf8bb517958144c	Prokaryota	lineages
alveolata_odb10	2024-01-08	cbd2ddb6b18efb2b4ca218a74688aacf	Eukaryota	lineages
alveolata_odb12	2025-07-01	294ffd2378cf8d868d523f923c460508	Eukaryota	lineages
amoebozoa_odb12	2025-07-01	4747b015f53b0769219f34e13148dfda	Eukaryota	lineages
amycolatopsis_odb12	2025-05-14	d5fde384a6047567fb595f2a3c7d5f1c	Prokaryota	lineages
anaerococcus_odb12	2025-05-14	2bc9c3369e654105a18dd3e5cf32eae1	Prokaryota	lineages
anaplasmataceae_odb12	2025-05-14	f1467240e2107fbe3f02385b30578139	Prokaryota	lineages
anopheles_odb12	2025-07-01	7f4048acce48dd2b71e380157424fa84	Eukaryota	lineages
anthozoa_odb12	2025-07-01	da47059fade542543040f8c2c5d9c951	Eukaryota	lineages
apicomplexa_odb10	2024-01-08	e27eb839243c4a4280e4187108b48596	Eukaryota	lineages
apicomplexa_odb12	2025-07-01	a8a1c05a36467c0776f170cd2226a238	Eukaryota	lineages
apoidea_odb12	2025-07-01	17a84da64f8965a35254d459a7a4955e	Eukaryota	lineages
aquificae_odb10	2024-01-08	0285bccb18097979aef7badd2b554378	Prokaryota	lineages
aquificae_odb12	2025-05-14	4526055b105eb9e267ea59152a0b6cd0	Prokaryota	lineages
aquimarina_odb12	2025-05-14	be9e976cd8e92066da06acf18e17b18c	Prokaryota	lineages
arachnida_odb10	2024-01-08	625818d0544cd760356af0b8e9a5a412	Eukaryota	lineages
arachnida_odb12	2025-07-01	5ffa234b6a4ee382001de22af1862f14	Eukaryota	lineages
araneae_odb12	2025-07-01	39b4a9a4da335d36eb4b3e395b071396	Eukaryota	lineages
archaea_odb10	2024-01-08	3eb26c670c520c0f3b32bff46fce03d7	Prokaryota	lineages
archaea_odb12	2025-05-14	98982964c104103bc5b8222584251ffa	Prokaryota	lineages
arcobacter_odb12	2025-05-14	a9e74bc235e1872deb3fdbaa980aa271	Prokaryota	lineages
arthrobacter_odb12	2025-05-14	83327c1b1702a51c3ec46240301098bc	Prokaryota	lineages
arthropoda_odb10	2024-01-08	915ae2790da249b81eceeb1cea2ad922	Eukaryota	lineages
arthropoda_odb12	2025-07-01	6dc8637ca77c6142ac92b4c38c914cea	Eukaryota	lineages
artiodactyla_odb12	2025-07-01	5f187cb4d34c092076c003bb40189bda	Eukaryota	lineages
ascomycota_odb10	2024-01-08	694c2ad193a01cd6e95487a3ddcbcce8	Eukaryota	lineages
ascomycota_odb12	2025-07-01	71d341a4b1e0fed8b11d1221809aa9e7	Eukaryota	lineages
aspergillus_odb12	2025-07-01	e1bebe67dd48be81b0117b4e8986398b	Eukaryota	lineages
asticcacaulis_odb12	2025-05-14	2f327d367e90ed04bbac9b95ca4ef0db	Prokaryota	lineages
atopobiaceae_odb12	2025-05-14	47784adbc48ed362ab501a9efea800ef	Prokaryota	lineages
aurantimonadaceae_odb12	2025-05-14	2ff4ef5dbf6b485e72763b79acb11229	Prokaryota	lineages
aureimonas_odb12	2025-05-14	636cafd0fd62cc45da128c281c3c29ec	Prokaryota	lineages
aves_odb10	2024-01-08	eea0b7e8122b1f528c97c142e9ddfd82	Eukaryota	lineages
aves_odb12	2025-07-01	03eebb9d8e4843d07435f9408fa95e84	Eukaryota	lineages
aviadenovirus_odb10	2024-01-08	f9c946051627e87ff717ad466d6c5966	Virus	lineages
azospirillum_odb12	2025-05-14	fc7f0fecf2b627d5a884f2dcb65998b1	Prokaryota	lineages
bacillaceae_odb12	2025-05-14	2da420a3515f2c383201e0c058f1a233	Prokaryota	lineages
bacillales_odb10	2024-01-08	e2fb5d46b90c76f849d9ec9c49ae79ca	Prokaryota	lineages
bacillales_odb12	2025-05-14	e02e4944166ea95f6ac84761bd7f5c63	Prokaryota	lineages
bacillariophyta_odb12	2025-07-01	a4758e277c321b5f98d6c227d7678235	Eukaryota	lineages
bacilli_odb10	2024-01-08	e8dc4ad8c6e26e2dfc47e155736896bd	Prokaryota	lineages
bacilli_odb12	2025-05-14	086e254af830d134c99336997ccdb843	Prokaryota	lineages
bacillota_odb12	2025-05-14	9c7d0e4f54984755c8fa9056263583d2	Prokaryota	lineages
bacillus_odb12	2025-05-14	66a22d0934571e425a5ecd19a2bfcf26	Prokaryota	lineages
bacteria_odb10	2024-01-08	bff9523df89980699c01e8f31e490496	Prokaryota	lineages
bacteria_odb12	2025-05-14	e8578cd3b825e74fd6df7a80a4614ef3	Prokaryota	lineages
bacteroidales_odb10	2024-01-08	60e4d09d2526ad90561bc0ad4c67f783	Prokaryota	lineages
bacteroidales_odb12	2025-05-14	748f8afac2b99495ecc700816ec05f88	Prokaryota	lineages
bacteroides_odb12	2025-05-14	10913a0975f38624a2fe586c4bb54155	Prokaryota	lineages
bacteroidetes-chlorobi_group_odb10	2024-01-08	4d2ae5165b8aec5f42f42d79e98bc05d	Prokaryota	lineages
bacteroidetes_odb10	2024-01-08	81eddd495a27b2c15b661eb2f018b01b	Prokaryota	lineages
bacteroidia_odb10	2024-01-08	1756db675bfee79e3a3a6e9946003038	Prokaryota	lineages
bacteroidia_odb12	2025-05-14	dbf4e0a395a5b16499a37a2df68da9aa	Prokaryota	lineages
bacteroidota-chlorobiota_group_odb12	2025-05-14	0beec194ed721aafc19cc62daf981092	Prokaryota	lineages
baculoviridae_odb10	2024-01-08	78a612f186cb5b88ec8c030661e46487	Virus	lineages
bartonella_odb12	2025-05-14	7e922b7afd59deafcad8a8b851a7eb51	Prokaryota	lineages
basidiomycota_odb10	2024-01-08	55ee0a0b2ca18812393fd43faf4f1897	Eukaryota	lineages
basidiomycota_odb12	2025-07-01	6eafbc01c005afcd17ec2614c39504d5	Eukaryota	lineages
bclasvirinae_odb10	2024-01-08	51a9dce485c577e575d411d10c566820	Virus	lineages
betabaculovirus_odb10	2024-01-08	aab73c1e308f8a1cec4f4529b06ee3d4	Virus	lineages
betaherpesvirinae_odb10	2024-01-08	1fd9d15097a377d712c6458451bf65af	Virus	lineages
betaproteobacteria_odb10	2024-01-08	040cf23dfcfc0fa632bd48fde213b61f	Prokaryota	lineages
betaproteobacteria_odb12	2025-05-14	4e73a4f2a31cac1e36848829be25f394	Prokaryota	lineages
bifidobacteriaceae_odb12	2025-05-14	8a8fbb4b3167578c41e8bd60c0f7626b	Prokaryota	lineages
bifidobacterium_odb12	2025-05-14	4be1deaa617ff80e073331643aecb331	Prokaryota	lineages
blautia_odb12	2025-05-14	100c3d058be3fb63d4091d52238bc22c	Prokaryota	lineages
boletales_odb10	2024-01-08	7a7b1635d171d069a5525ee24faf8c83	Eukaryota	lineages
boletales_odb12	2025-07-01	21a7d085785e4e68fbf313390af70db8	Eukaryota	lineages
bordetella_odb12	2025-05-14	1e121b463774a9c05d999e7657f578d2	Prokaryota	lineages
borreliaceae_odb12	2025-05-14	4ad8819511c8c708cfa41709f5a4020c	Prokaryota	lineages
bosea_odb12	2025-05-14	9869241da4b5b56817ec1b41acaa9517	Prokaryota	lineages
brachybacterium_odb12	2025-05-14	860785069fe94bd86ce5495c65bd404c	Prokaryota	lineages
brachycera_odb12	2025-07-01	7bf17488147fbffc7032144f45ceb102	Eukaryota	lineages
brachyspira_odb12	2025-05-14	c198aeb54c615fa382b77f0bf9f92219	Prokaryota	lineages
bradyrhizobium_odb12	2025-05-14	28ea4d5ecb5a44f8570711b8a1c6c0f3	Prokaryota	lineages
brassicales_odb10	2024-01-08	7f96488b36e2f391dd594a099b31ea24	Eukaryota	lineages
brassicales_odb12	2025-07-01	7081b21faa2fffb4dbc2c4432aa426c6	Eukaryota	lineages
brevibacillus_odb12	2025-05-14	f95ff73febffc6dce7a85aa7c28b977c	Prokaryota	lineages
brevibacterium_odb12	2025-05-14	ce77ac8dc14a3be7eb165fad14682bc4	Prokaryota	lineages
brevundimonas_odb12	2025-05-14	9c3827164eb72fd8d41f4a069ca9fd48	Prokaryota	lineages
buchnera_odb12	2025-05-14	855a2861bb345de411c9b014bc042ba6	Prokaryota	lineages
burkholderiaceae_odb12	2025-05-14	b21ddb4a52ea13887d66c56c9a99139e	Prokaryota	lineages
burkholderiales_odb10	2024-01-08	b41288c7ab665a79a592214850af3dcf	Prokaryota	lineages
burkholderiales_odb12	2025-05-14	71834742531d1e6ee9c97bc72a1b6e7e	Prokaryota	lineages
burkholderia_odb12	2025-05-14	e41513e0340c9445ab8703c15d692e2d	Prokaryota	lineages
butyrivibrio_odb12	2025-05-14	3ef3262affa5399e166b94fa7efcfd29	Prokaryota	lineages
campylobacterales_odb10	2024-01-08	950fa5f90829dfbfe879e71f22d8a6f1	Prokaryota	lineages
campylobacterota_odb12	2025-05-14	6ce6a66ac88dfb81317e39c8cb3fc311	Prokaryota	lineages
capnocytophaga_odb12	2025-05-14	2d59a8143045ce8540bf98d6dcb458cd	Prokaryota	lineages
capnodiales_odb10	2024-01-08	a1601671360646aa38c968520f81a9bc	Eukaryota	lineages
carnivora_odb10	2024-01-08	a81b85b7d90b046315b8cb1bea8605c1	Eukaryota	lineages
carnivora_odb12	2025-07-01	4dd39f65c891dcd52654b427181b1612	Eukaryota	lineages
carnobacteriaceae_odb12	2025-05-14	3fb2129aae9147c73f1e50688214101f	Prokaryota	lineages
carnobacterium_odb12	2025-05-14	0c6a11f7b0327c68a4fedece5c2d7e49	Prokaryota	lineages
caulobacteraceae_odb12	2025-05-14	5dda9e73e419fa4818863b51a8f866cc	Prokaryota	lineages
caulobacter_odb12	2025-05-14	711d10c3a4a0272502e6485195db0bc5	Prokaryota	lineages
cellulomonadaceae_odb12	2025-05-14	9c4bc95e89cc8b47392b15f5613043ef	Prokaryota	lineages
cellvibrionaceae_odb12	2025-05-14	c62d1fd325cbb7396bc8c7fc2d003a84	Prokaryota	lineages
cellvibrionales_odb10	2024-01-08	4284a714433698dfcf38b7297bc6ef4b	Prokaryota	lineages
cellvibrionales_odb12	2025-05-14	ae050a0eabd1e18e8743a509ab0f4325	Prokaryota	lineages
cetartiodactyla_odb10	2024-01-08	7d348bed34a92a77c86adb4194a4d0cc	Eukaryota	lineages
chaetothyriales_odb10	2024-01-08	721a498d4da22ab75c48a705cb7ffafe	Eukaryota	lineages
chaetothyriales_odb12	2025-07-01	7be806f9618f66fad6b3efd4769a2816	Eukaryota	lineages
cheoctovirus_odb10	2024-01-08	74dacf2a763c2a462356ded5e79921db	Virus	lineages
chitinophagaceae_odb12	2025-05-14	1c87fe7328cf4f18329da6218cbf0ef4	Prokaryota	lineages
chlamydiae_odb10	2024-01-08	f9a0d5d18b525f5b25ffd28cbc79511a	Prokaryota	lineages
chlamydia_odb12	2025-05-14	dba8da77aacd53a8980f56f3ee320949	Prokaryota	lineages
chlamydiota_odb12	2025-05-14	0d452a72a6be94d075352991baeda904	Prokaryota	lineages
chlorobi_odb10	2024-01-08	1accab3fc927c6e614d96d3b76eb7d41	Prokaryota	lineages
chlorobiota_odb12	2025-05-14	abcde86320b5bdf64047c655c96965d0	Prokaryota	lineages
chloroflexi_odb10	2024-01-08	9633d49879fba7efe9d59e9ec1f6fb70	Prokaryota	lineages
chloroflexota_odb12	2025-05-14	dd03b34715b5a108e21ca1bbf20c9c1f	Prokaryota	lineages
chlorophyceae_odb12	2025-07-01	3f19c50767afd7a0b5076d2ba57617a8	Eukaryota	lineages
chlorophyta_odb10	2024-01-08	7dbcc25dd421be9fbb0f0ae0d7095284	Eukaryota	lineages
chlorophyta_odb12	2025-07-01	19d1c986d3f9f7464a42c44743f3b275	Eukaryota	lineages
chordopoxvirinae_odb10	2024-01-08	c5ff51b8e86771a94400c0df8f8eb383	Virus	lineages
chromadorea_odb12	2025-07-01	7d8671737c08cb7713f72a2837fcdce8	Eukaryota	lineages
chromatiaceae_odb12	2025-05-14	8948feb597d0ca4b35826dceee57dc6c	Prokaryota	lineages
chromatiales_odb10	2024-01-08	113389b263ee38c451831b513a56ae85	Prokaryota	lineages
chromatiales_odb12	2025-05-14	8acf1a66de22e82f502675537c35a55d	Prokaryota	lineages
chromobacteriaceae_odb12	2025-05-14	11cee267cb0a30afe91fa3673fda75f5	Prokaryota	lineages
chroococcales_odb10	2024-01-08	319aa6d9e5ce2606aecfc0bce4419eb8	Prokaryota	lineages
chroococcales_odb12	2025-05-14	bf4ab17a481ec9c820548477cb6579c5	Prokaryota	lineages
chryseobacterium_odb12	2025-05-14	a5e5c2064b7b48f6e1c15a3a51019fc7	Prokaryota	lineages
chytridiomycota_odb12	2025-07-01	9914b488e3cd11062298e229f871e424	Eukaryota	lineages
ciliophora_odb12	2025-07-01	a362e27933c9f95ca64aae60487b6a5d	Eukaryota	lineages
citrobacter_odb12	2025-05-14	5ca6a8df0f7f6d9d4e7594ff1500dc10	Prokaryota	lineages
clavicipitaceae_odb12	2025-07-01	e8bd86c506ae9887fc4ab51ca8b61fbf	Eukaryota	lineages
clostridiaceae_odb12	2025-05-14	3c2481fb606835046f9aa00df0734dcf	Prokaryota	lineages
clostridiales_odb10	2024-01-08	9b90a303dc2395f6197c1d64f03fbfc0	Prokaryota	lineages
clostridia_odb10	2024-01-08	7eeb8a01b7c4643aa9fbbd1fd03c887f	Prokaryota	lineages
clostridia_odb12	2025-05-14	820b3a47cc4593ef4b52cbfe8591b220	Prokaryota	lineages
cnidaria_odb12	2025-07-01	de8a248535d3a57d2f2fb5d9e373ec8c	Eukaryota	lineages
coccidia_odb10	2024-01-08	ec804a941baabf38053a0f8b8c7021dd	Eukaryota	lineages
coccidia_odb12	2025-07-01	b8f58f93e715aac78984c177fd259ad5	Eukaryota	lineages
coleoptera_odb12	2025-07-01	e3545ff4137623e23d5368970c501a6c	Eukaryota	lineages
collinsella_odb12	2025-05-14	df1cbc0c47c9b64ba7565f35b011c1c5	Prokaryota	lineages
colwellia_odb12	2025-05-14	da17f1fe560f2547ca73f78085637283	Prokaryota	lineages
comamonadaceae_odb12	2025-05-14	1366f3a340d4b2a995b681217d7ab467	Prokaryota	lineages
comamonas_odb12	2025-05-14	3215695d7921101262ab6d59d5952126	Prokaryota	lineages
cordycipitaceae_odb12	2025-07-01	05b41e25057f9594a10af97af9188af1	Eukaryota	lineages
coriobacteriales_odb10	2024-01-08	18776c9d1cf45a170a71a57e6b0bf32c	Prokaryota	lineages
coriobacteriia_odb10	2024-01-08	6837d15f63527b8b9ad624f9e4a26daf	Prokaryota	lineages
coriobacteriia_odb12	2025-05-14	0140c15a5fcbdbd89063fb23e45614a5	Prokaryota	lineages
corynebacteriales_odb10	2024-01-08	af866d8ea389f71092f9344fb9603f5c	Prokaryota	lineages
corynebacterium_odb12	2025-05-14	3a66276b8b2358fe3f31c1b7bbf6b96c	Prokaryota	lineages
crustacea_odb12	2025-07-01	bb8eabe7973d516f9755b698c1f55725	Eukaryota	lineages
cryptosporidium_odb12	2025-07-01	96a969e3f434ebf3fc56045e2f38fca2	Eukaryota	lineages
culicidae_odb12	2025-07-01	c837450329f20a38e13b9e973150a56d	Eukaryota	lineages
cupriavidus_odb12	2025-05-14	24889bed268c6da9c783d4f0f9615ba2	Prokaryota	lineages
curtobacterium_odb12	2025-05-14	466f618150ca7546e0d2b2f5ce37d75f	Prokaryota	lineages
cyanobacteria_odb10	2024-01-08	26b249d637a4146011f38bcf70c6d6f3	Prokaryota	lineages
cyanobacteriota_odb12	2025-05-14	6c213984602cb9b1b1c5848a1ff191ec	Prokaryota	lineages
cyclobacteriaceae_odb12	2025-05-14	b90b630c983eacb7dd108ddc95d1080f	Prokaryota	lineages
cyprinodontiformes_odb10	2024-01-08	4f85a35eafec1392512eba8b6011dfce	Eukaryota	lineages
cyprinodontiformes_odb12	2025-07-01	61bd3073549aeaa9d1372da9206649cf	Eukaryota	lineages
cytophagaceae_odb12	2025-05-14	7575dbd4f54b8cfb7d46e89206081a8e	Prokaryota	lineages
cytophagales_odb10	2024-01-08	6ec59af7cc8d6f6d5de4c6f22f5eb5f0	Prokaryota	lineages
cytophagia_odb10	2024-01-08	ccecc5c2a542cf3d75330c1eacbd3100	Prokaryota	lineages
cytophagia_odb12	2025-05-14	74986ca4ac4f3376c3f61b7fdb41ec72	Prokaryota	lineages
debaryomycetaceae_odb12	2025-07-01	137ec8b18b358607b768b81fc6ae78ef	Eukaryota	lineages
deinococcus_odb12	2025-05-14	2b62fdc7432d8343cd29ce6baa7c2797	Prokaryota	lineages
delta-epsilon-subdivisions_odb10	2024-01-08	911bdaa6c96bef4feaadd29846681cbd	Prokaryota	lineages
delta-epsilon_subdivisions_odb12	2025-05-14	59cb4374b93fad74e16197adc71309b6	Prokaryota	lineages
deltaproteobacteria_odb10	2024-01-08	93caf5a115cffaf8089f47b7e592024a	Prokaryota	lineages
deltaproteobacteria_odb12	2025-05-14	bcc9b95605d3efbf74fcaa9e402ce79f	Prokaryota	lineages
desulfobacteraceae_odb12	2025-05-14	7922c40db2033e2e3ef373b2301d9262	Prokaryota	lineages
desulfobacterales_odb10	2024-01-08	6a47df2907b67b809b29291ad9baadeb	Prokaryota	lineages
desulfobacterales_odb12	2025-05-14	70d7469e0acf9146bbb6fcf7d18c9547	Prokaryota	lineages
desulfosporosinus_odb12	2025-05-14	2fe252c3f6b952288cbcc6e1ef5d12ec	Prokaryota	lineages
desulfovibrionales_odb10	2024-01-08	2e4e5bc1e1e38533273013a92d59e6f8	Prokaryota	lineages
desulfovibrionales_odb12	2025-05-14	9ace30f0f4b9fec45175306f1e38ff22	Prokaryota	lineages
desulfurococcaceae_odb12	2025-05-14	5ba523a2806d071d0b3cd47e2b7aae2a	Prokaryota	lineages
desulfurococcales_odb10	2024-01-08	74cc4abc7ed82901712888c2408fb667	Prokaryota	lineages
desulfurococcales_odb12	2025-05-14	054ca9f9a1b1257215b4a4ecbf5ec34a	Prokaryota	lineages
desulfuromonadales_odb10	2024-01-08	b6aad868c8158fc9f92f7c7969e6bd65	Prokaryota	lineages
desulfuromonadales_odb12	2025-05-14	e77c57415cb0697971fb13ce3b88a7fe	Prokaryota	lineages
devosia_odb12	2025-05-14	10ce471a508b472296ed5aaf7fbee193	Prokaryota	lineages
diptera_odb10	2024-01-08	da520a013d41c04d92a4b18b59803628	Eukaryota	lineages
diptera_odb12	2025-07-01	4a9e9d26289f617237f502497aa1322d	Eukaryota	lineages
dothideomycetes_odb10	2024-01-08	f3b8e2745f0d1cca41d9d4c171b1e70e	Eukaryota	lineages
dothideomycetes_odb12	2025-07-01	15d609c78e92db7abc80c10a2c70c243	Eukaryota	lineages
drosophila_odb12	2025-07-01	3a508a7e203bed064c680e484a26f8de	Eukaryota	lineages
drosophilidae_odb12	2025-07-01	dfca56cb3bf896a98b3574ae4bde2c4d	Eukaryota	lineages
dysgonomonas_odb12	2025-05-14	dc3ddaf125ee745b4ef117a15aa61bc0	Prokaryota	lineages
ectothiorhodospiraceae_odb12	2025-05-14	6d47723e6fc6db6ddb17e815d534a131	Prokaryota	lineages
eggerthellaceae_odb12	2025-05-14	f4e806351222221225745322b74625e7	Prokaryota	lineages
embryophyta_odb10	2024-01-08	7d4e9894b0727223f8ef24cf05b7a71d	Eukaryota	lineages
embryophyta_odb12	2025-07-01	c38685aa24382e16e77ce5c2a2238dbe	Eukaryota	lineages
endopterygota_odb10	2024-01-08	fd7f8c8e521f96c0d273c1b25ef262ea	Eukaryota	lineages
endopterygota_odb12	2025-07-01	631d8d3b4638ee5f9b14749f6c03388c	Eukaryota	lineages
enquatrovirus_odb10	2024-01-08	f6c05f3de730a09cc7eaf58bcc50636c	Virus	lineages
enterobacterales_odb10	2024-01-08	989af5b1fe5e6b7ff7692511a412c1f6	Prokaryota	lineages
enterobacterales_odb12	2025-05-14	91840317c11a97270ee33308c0200862	Prokaryota	lineages
enterobacteriaceae_odb12	2025-05-14	1173a21ca94944fb03cc1c20aa3907e5	Prokaryota	lineages
enterobacter_odb12	2025-05-14	4c8b9bb428214ee078491f1574f88717	Prokaryota	lineages
enterococcaceae_odb12	2025-05-14	929d0a53c514d9f9b673de4ff47d539a	Prokaryota	lineages
enterococcus_odb12	2025-05-14	9d1dbf52a4e22ac52f3186da459d1c90	Prokaryota	lineages
entomoplasmatales_odb10	2024-01-08	65893ded2df1ffc7bf4cc8abce3a858a	Prokaryota	lineages
